Item No,Order ID,Part Number,Part Description,Supplier Name,Plant,Order Amount,Date
1,20200601A001,2480322,120,AUN,Metal,120,01/06/2020
1,20200604A001,2480322,150,AUN,Metal,150,04/06/2020
1,20200608A001,2480322,300,AUN,Metal,300,08/06/2020
1,20200609A001,2480322,300,AUN,Metal,300,09/06/2020
1,20200611A001,2480322,150,AUN,Metal,150,11/06/2020
1,20200619A001,2480322,150,AUN,Metal,150,19/06/2020
2,20200604A002,2527824,150,AUN,Metal,150,04/06/2020
2,20200608A002,2527824,300,AUN,Metal,300,08/06/2020
2,20200609A002,2527824,300,AUN,Metal,300,09/06/2020
2,20200611A002,2527824,150,AUN,Metal,150,11/06/2020
2,20200619A002,2527824,150,AUN,Metal,150,19/06/2020
3,20200601A002,2621969,150,AUN,Metal,150,01/06/2020
3,20200604A003,2621969,150,AUN,Metal,150,04/06/2020
3,20200605A001,2621969,150,AUN,Metal,150,05/06/2020
3,20200608A003,2621969,150,AUN,Metal,150,08/06/2020
3,20200609A003,2621969,150,AUN,Metal,150,09/06/2020
3,20200611A003,2621969,150,AUN,Metal,150,11/06/2020
3,20200615A001,2621969,150,AUN,Metal,150,15/06/2020
3,20200617A001,2621969,150,AUN,Metal,150,17/06/2020
3,20200619A003,2621969,150,AUN,Metal,150,19/06/2020
4,20200601A003,2621970,150,AUN,Metal,150,01/06/2020
4,20200604A004,2621970,150,AUN,Metal,150,04/06/2020
4,20200605A002,2621970,150,AUN,Metal,150,05/06/2020
4,20200608A004,2621970,150,AUN,Metal,150,08/06/2020
4,20200609A004,2621970,150,AUN,Metal,150,09/06/2020
4,20200611A004,2621970,150,AUN,Metal,150,11/06/2020
4,20200615A002,2621970,150,AUN,Metal,150,15/06/2020
4,20200617A002,2621970,150,AUN,Metal,150,17/06/2020
4,20200619A004,2621970,150,AUN,Metal,150,19/06/2020
5,20200601A004,2622069,150,AUN,Metal,150,01/06/2020
5,20200602A001,2622069,150,AUN,Metal,150,02/06/2020
5,20200608A005,2622069,150,AUN,Metal,150,08/06/2020
5,20200609A005,2622069,150,AUN,Metal,150,09/06/2020
5,20200610A001,2622069,75,AUN,Metal,75,10/06/2020
5,20200611A005,2622069,75,AUN,Metal,75,11/06/2020
5,20200615A003,2622069,150,AUN,Metal,150,15/06/2020
5,20200617A003,2622069,75,AUN,Metal,75,17/06/2020
5,20200618A001,2622069,75,AUN,Metal,75,18/06/2020
5,20200619A005,2622069,75,AUN,Metal,75,19/06/2020
6,20200601A005,2622075,150,AUN,Metal,150,01/06/2020
6,20200602A002,2622075,150,AUN,Metal,150,02/06/2020
6,20200608A006,2622075,150,AUN,Metal,150,08/06/2020
6,20200609A006,2622075,150,AUN,Metal,150,09/06/2020
6,20200610A002,2622075,75,AUN,Metal,75,10/06/2020
6,20200611A006,2622075,75,AUN,Metal,75,11/06/2020
6,20200615A004,2622075,150,AUN,Metal,150,15/06/2020
6,20200617A004,2622075,75,AUN,Metal,75,17/06/2020
6,20200618A002,2622075,75,AUN,Metal,75,18/06/2020
6,20200619A006,2622075,75,AUN,Metal,75,19/06/2020
7,20200601A006,2621906,150,AUN,Metal,150,01/06/2020
7,20200602A003,2621906,100,AUN,Metal,100,02/06/2020
7,20200608A007,2621906,150,AUN,Metal,150,08/06/2020
7,20200609A007,2621906,100,AUN,Metal,100,09/06/2020
7,20200610A003,2621906,100,AUN,Metal,100,10/06/2020
7,20200615A005,2621906,150,AUN,Metal,150,15/06/2020
7,20200616A001,2621906,50,AUN,Metal,50,16/06/2020
7,20200617A005,2621906,50,AUN,Metal,50,17/06/2020
7,20200618A003,2621906,100,AUN,Metal,100,18/06/2020
7,20200619A007,2621906,50,AUN,Metal,50,19/06/2020
8,20200601A007,2621913,150,AUN,Metal,150,01/06/2020
8,20200602A004,2621913,100,AUN,Metal,100,02/06/2020
8,20200608A008,2621913,150,AUN,Metal,150,08/06/2020
8,20200609A008,2621913,100,AUN,Metal,100,09/06/2020
8,20200610A004,2621913,100,AUN,Metal,100,10/06/2020
8,20200615A006,2621913,150,AUN,Metal,150,15/06/2020
8,20200616A002,2621913,50,AUN,Metal,50,16/06/2020
8,20200617A006,2621913,50,AUN,Metal,50,17/06/2020
8,20200618A004,2621913,100,AUN,Metal,100,18/06/2020
8,20200619A008,2621913,50,AUN,Metal,50,19/06/2020
9,20200602A005,2521817,200,AUN,Metal,200,02/06/2020
9,20200604A005,2521817,150,AUN,Metal,150,04/06/2020
9,20200605A003,2521817,200,AUN,Metal,200,05/06/2020
9,20200608A009,2521817,250,AUN,Metal,250,08/06/2020
9,20200609A009,2521817,200,AUN,Metal,200,09/06/2020
9,20200610A005,2521817,200,AUN,Metal,200,10/06/2020
9,20200611A007,2521817,200,AUN,Metal,200,11/06/2020
9,20200612A001,2521817,200,AUN,Metal,200,12/06/2020
9,20200615A007,2521817,200,AUN,Metal,200,15/06/2020
9,20200616A003,2521817,200,AUN,Metal,200,16/06/2020
9,20200617A007,2521817,200,AUN,Metal,200,17/06/2020
9,20200618A005,2521817,200,AUN,Metal,200,18/06/2020
9,20200619A009,2521817,200,AUN,Metal,200,19/06/2020
10,20200602A006,2521825,200,AUN,Metal,200,02/06/2020
10,20200604A006,2521825,150,AUN,Metal,150,04/06/2020
10,20200605A004,2521825,200,AUN,Metal,200,05/06/2020
10,20200608A010,2521825,250,AUN,Metal,250,08/06/2020
10,20200609A010,2521825,200,AUN,Metal,200,09/06/2020
10,20200610A006,2521825,200,AUN,Metal,200,10/06/2020
10,20200611A008,2521825,200,AUN,Metal,200,11/06/2020
10,20200612A002,2521825,200,AUN,Metal,200,12/06/2020
10,20200615A008,2521825,200,AUN,Metal,200,15/06/2020
10,20200616A004,2521825,200,AUN,Metal,200,16/06/2020
10,20200617A008,2521825,200,AUN,Metal,200,17/06/2020
10,20200618A006,2521825,200,AUN,Metal,200,18/06/2020
10,20200619A010,2521825,200,AUN,Metal,200,19/06/2020
11,20200602A007,2521828,200,AUN,Metal,200,02/06/2020
11,20200604A007,2521828,150,AUN,Metal,150,04/06/2020
11,20200605A005,2521828,200,AUN,Metal,200,05/06/2020
11,20200608A011,2521828,250,AUN,Metal,250,08/06/2020
11,20200609A011,2521828,200,AUN,Metal,200,09/06/2020
11,20200610A007,2521828,200,AUN,Metal,200,10/06/2020
11,20200611A009,2521828,200,AUN,Metal,200,11/06/2020
11,20200612A003,2521828,200,AUN,Metal,200,12/06/2020
11,20200615A009,2521828,200,AUN,Metal,200,15/06/2020
11,20200616A005,2521828,200,AUN,Metal,200,16/06/2020
11,20200617A009,2521828,200,AUN,Metal,200,17/06/2020
11,20200618A007,2521828,200,AUN,Metal,200,18/06/2020
11,20200619A011,2521828,200,AUN,Metal,200,19/06/2020
12,20200602A008,2606583,200,AUN,Metal,200,02/06/2020
12,20200604A008,2606583,150,AUN,Metal,150,04/06/2020
12,20200605A006,2606583,200,AUN,Metal,200,05/06/2020
12,20200608A012,2606583,250,AUN,Metal,250,08/06/2020
12,20200609A012,2606583,200,AUN,Metal,200,09/06/2020
12,20200610A008,2606583,200,AUN,Metal,200,10/06/2020
12,20200611A010,2606583,200,AUN,Metal,200,11/06/2020
12,20200612A004,2606583,200,AUN,Metal,200,12/06/2020
12,20200615A010,2606583,200,AUN,Metal,200,15/06/2020
12,20200616A006,2606583,200,AUN,Metal,200,16/06/2020
12,20200617A010,2606583,200,AUN,Metal,200,17/06/2020
12,20200618A008,2606583,200,AUN,Metal,200,18/06/2020
12,20200619A012,2606583,200,AUN,Metal,200,19/06/2020
13,20200604A009,2549013,120,AUN,Metal,120,04/06/2020
13,20200608A013,2549013,180,AUN,Metal,180,08/06/2020
13,20200609A013,2549013,120,AUN,Metal,120,09/06/2020
13,20200610A009,2549013,120,AUN,Metal,120,10/06/2020
13,20200611A011,2549013,60,AUN,Metal,60,11/06/2020
13,20200615A011,2549013,120,AUN,Metal,120,15/06/2020
13,20200616A007,2549013,120,AUN,Metal,120,16/06/2020
13,20200617A011,2549013,120,AUN,Metal,120,17/06/2020
13,20200618A009,2549013,120,AUN,Metal,120,18/06/2020
14,20200604A010,2597418,240,AUN,Metal,240,04/06/2020
14,20200608A014,2597418,360,AUN,Metal,360,08/06/2020
14,20200609A014,2597418,240,AUN,Metal,240,09/06/2020
14,20200610A010,2597418,240,AUN,Metal,240,10/06/2020
14,20200611A012,2597418,120,AUN,Metal,120,11/06/2020
14,20200615A012,2597418,240,AUN,Metal,240,15/06/2020
14,20200616A008,2597418,240,AUN,Metal,240,16/06/2020
14,20200617A012,2597418,240,AUN,Metal,240,17/06/2020
14,20200618A010,2597418,240,AUN,Metal,240,18/06/2020
15,20200604A011,2622247,120,AUN,Metal,120,04/06/2020
15,20200608A015,2622247,180,AUN,Metal,180,08/06/2020
15,20200609A015,2622247,120,AUN,Metal,120,09/06/2020
15,20200610A011,2622247,120,AUN,Metal,120,10/06/2020
15,20200611A013,2622247,60,AUN,Metal,60,11/06/2020
15,20200615A013,2622247,120,AUN,Metal,120,15/06/2020
15,20200616A009,2622247,120,AUN,Metal,120,16/06/2020
15,20200617A013,2622247,120,AUN,Metal,120,17/06/2020
15,20200618A011,2622247,120,AUN,Metal,120,18/06/2020
16,20200604A012,2521952,100,AUN,Metal,100,04/06/2020
16,20200609A016,2521952,100,AUN,Metal,100,09/06/2020
16,20200610A012,2521952,100,AUN,Metal,100,10/06/2020
16,20200611A014,2521952,100,AUN,Metal,100,11/06/2020
16,20200612A005,2521952,100,AUN,Metal,100,12/06/2020
16,20200617A014,2521952,100,AUN,Metal,100,17/06/2020
16,20200618A012,2521952,100,AUN,Metal,100,18/06/2020
17,20200604A013,3058246,100,AUN,Metal,100,04/06/2020
17,20200609A017,3058246,100,AUN,Metal,100,09/06/2020
17,20200610A013,3058246,100,AUN,Metal,100,10/06/2020
17,20200611A015,3058246,100,AUN,Metal,100,11/06/2020
17,20200612A006,3058246,100,AUN,Metal,100,12/06/2020
17,20200617A015,3058246,100,AUN,Metal,100,17/06/2020
17,20200618A013,3058246,100,AUN,Metal,100,18/06/2020
18,20200602A009,3061037,100,AUN,Metal,100,02/06/2020
18,20200604A014,3061037,100,AUN,Metal,100,04/06/2020
18,20200608A016,3061037,100,AUN,Metal,100,08/06/2020
18,20200609A018,3061037,100,AUN,Metal,100,09/06/2020
18,20200610A014,3061037,100,AUN,Metal,100,10/06/2020
18,20200611A016,3061037,100,AUN,Metal,100,11/06/2020
18,20200612A007,3061037,100,AUN,Metal,100,12/06/2020
18,20200615A014,3061037,100,AUN,Metal,100,15/06/2020
18,20200616A010,3061037,100,AUN,Metal,100,16/06/2020
19,20200602A010,2626450,100,AUN,Metal,100,02/06/2020
19,20200604A015,2626450,100,AUN,Metal,100,04/06/2020
19,20200608A017,2626450,100,AUN,Metal,100,08/06/2020
19,20200609A019,2626450,100,AUN,Metal,100,09/06/2020
19,20200610A015,2626450,100,AUN,Metal,100,10/06/2020
19,20200611A017,2626450,100,AUN,Metal,100,11/06/2020
19,20200612A008,2626450,100,AUN,Metal,100,12/06/2020
19,20200615A015,2626450,100,AUN,Metal,100,15/06/2020
19,20200616A011,2626450,100,AUN,Metal,100,16/06/2020
22,20200604A016,2522356,150,AUN,Metal,150,04/06/2020
22,20200605A007,2522356,150,AUN,Metal,150,05/06/2020
22,20200608A018,2522356,600,AUN,Metal,600,08/06/2020
22,20200609A020,2522356,450,AUN,Metal,450,09/06/2020
22,20200610A016,2522356,300,AUN,Metal,300,10/06/2020
22,20200611A018,2522356,300,AUN,Metal,300,11/06/2020
22,20200612A009,2522356,300,AUN,Metal,300,12/06/2020
22,20200615A016,2522356,300,AUN,Metal,300,15/06/2020
22,20200616A012,2522356,300,AUN,Metal,300,16/06/2020
22,20200617A016,2522356,150,AUN,Metal,150,17/06/2020
22,20200618A014,2522356,300,AUN,Metal,300,18/06/2020
22,20200619A013,2522356,300,AUN,Metal,300,19/06/2020
23,20200604A017,2522359,150,AUN,Metal,150,04/06/2020
23,20200605A008,2522359,150,AUN,Metal,150,05/06/2020
23,20200608A019,2522359,600,AUN,Metal,600,08/06/2020
23,20200609A021,2522359,450,AUN,Metal,450,09/06/2020
23,20200610A017,2522359,300,AUN,Metal,300,10/06/2020
23,20200611A019,2522359,300,AUN,Metal,300,11/06/2020
23,20200612A010,2522359,300,AUN,Metal,300,12/06/2020
23,20200615A017,2522359,300,AUN,Metal,300,15/06/2020
23,20200616A013,2522359,300,AUN,Metal,300,16/06/2020
23,20200617A017,2522359,150,AUN,Metal,150,17/06/2020
23,20200618A015,2522359,300,AUN,Metal,300,18/06/2020
23,20200619A014,2522359,300,AUN,Metal,300,19/06/2020
24,20200604A018,2522360,150,AUN,Metal,150,04/06/2020
24,20200605A009,2522360,150,AUN,Metal,150,05/06/2020
24,20200608A020,2522360,600,AUN,Metal,600,08/06/2020
24,20200609A022,2522360,450,AUN,Metal,450,09/06/2020
24,20200610A018,2522360,300,AUN,Metal,300,10/06/2020
24,20200611A020,2522360,300,AUN,Metal,300,11/06/2020
24,20200612A011,2522360,300,AUN,Metal,300,12/06/2020
24,20200615A018,2522360,300,AUN,Metal,300,15/06/2020
24,20200616A014,2522360,300,AUN,Metal,300,16/06/2020
24,20200617A018,2522360,150,AUN,Metal,150,17/06/2020
24,20200618A016,2522360,300,AUN,Metal,300,18/06/2020
24,20200619A015,2522360,300,AUN,Metal,300,19/06/2020
25,20200604A019,2522363,150,AUN,Metal,150,04/06/2020
25,20200605A010,2522363,150,AUN,Metal,150,05/06/2020
25,20200608A021,2522363,600,AUN,Metal,600,08/06/2020
25,20200609A023,2522363,450,AUN,Metal,450,09/06/2020
25,20200610A019,2522363,300,AUN,Metal,300,10/06/2020
25,20200611A021,2522363,300,AUN,Metal,300,11/06/2020
25,20200612A012,2522363,300,AUN,Metal,300,12/06/2020
25,20200615A019,2522363,300,AUN,Metal,300,15/06/2020
25,20200616A015,2522363,300,AUN,Metal,300,16/06/2020
25,20200617A019,2522363,150,AUN,Metal,150,17/06/2020
25,20200618A017,2522363,300,AUN,Metal,300,18/06/2020
25,20200619A016,2522363,300,AUN,Metal,300,19/06/2020
26,20200604A020,2545195,150,AUN,Metal,150,04/06/2020
26,20200605A011,2545195,150,AUN,Metal,150,05/06/2020
26,20200608A022,2545195,600,AUN,Metal,600,08/06/2020
26,20200609A024,2545195,450,AUN,Metal,450,09/06/2020
26,20200610A020,2545195,300,AUN,Metal,300,10/06/2020
26,20200611A022,2545195,300,AUN,Metal,300,11/06/2020
26,20200612A013,2545195,300,AUN,Metal,300,12/06/2020
26,20200615A020,2545195,300,AUN,Metal,300,15/06/2020
26,20200616A016,2545195,300,AUN,Metal,300,16/06/2020
26,20200617A020,2545195,150,AUN,Metal,150,17/06/2020
26,20200618A018,2545195,300,AUN,Metal,300,18/06/2020
26,20200619A017,2545195,300,AUN,Metal,300,19/06/2020
27,20200604A021,2596606,150,AUN,Metal,150,04/06/2020
27,20200605A012,2596606,150,AUN,Metal,150,05/06/2020
27,20200608A023,2596606,600,AUN,Metal,600,08/06/2020
27,20200609A025,2596606,450,AUN,Metal,450,09/06/2020
27,20200610A021,2596606,300,AUN,Metal,300,10/06/2020
27,20200611A023,2596606,300,AUN,Metal,300,11/06/2020
27,20200612A014,2596606,300,AUN,Metal,300,12/06/2020
27,20200615A021,2596606,300,AUN,Metal,300,15/06/2020
27,20200616A017,2596606,300,AUN,Metal,300,16/06/2020
27,20200617A021,2596606,150,AUN,Metal,150,17/06/2020
27,20200618A019,2596606,300,AUN,Metal,300,18/06/2020
27,20200619A018,2596606,300,AUN,Metal,300,19/06/2020
28,20200615A022,2689629,75,AUN,Metal,75,15/06/2020
29,20200602A011,2690368,150,AUN,Metal,150,02/06/2020
29,20200604A022,2690368,150,AUN,Metal,150,04/06/2020
29,20200608A024,2690368,150,AUN,Metal,150,08/06/2020
29,20200609A026,2690368,150,AUN,Metal,150,09/06/2020
29,20200610A022,2690368,150,AUN,Metal,150,10/06/2020
29,20200612A015,2690368,150,AUN,Metal,150,12/06/2020
29,20200615A023,2690368,150,AUN,Metal,150,15/06/2020
30,20200601A008,1950493,450,AUN,Metal,450,01/06/2020
30,20200602A012,1950493,450,AUN,Metal,450,02/06/2020
30,20200604A023,1950493,450,AUN,Metal,450,04/06/2020
30,20200605A013,1950493,450,AUN,Metal,450,05/06/2020
30,20200608A025,1950493,450,AUN,Metal,450,08/06/2020
30,20200609A027,1950493,450,AUN,Metal,450,09/06/2020
30,20200610A023,1950493,450,AUN,Metal,450,10/06/2020
30,20200615A024,1950493,450,AUN,Metal,450,15/06/2020
30,20200616A018,1950493,450,AUN,Metal,450,16/06/2020
30,20200618A020,1950493,450,AUN,Metal,450,18/06/2020
31,20200601A009,2622035,100,AUN,Metal,100,01/06/2020
31,20200602A013,2622035,100,AUN,Metal,100,02/06/2020
31,20200604A024,2622035,200,AUN,Metal,200,04/06/2020
31,20200605A014,2622035,100,AUN,Metal,100,05/06/2020
31,20200608A026,2622035,100,AUN,Metal,100,08/06/2020
31,20200609A028,2622035,100,AUN,Metal,100,09/06/2020
31,20200610A024,2622035,100,AUN,Metal,100,10/06/2020
31,20200611A024,2622035,100,AUN,Metal,100,11/06/2020
31,20200615A025,2622035,100,AUN,Metal,100,15/06/2020
31,20200616A019,2622035,100,AUN,Metal,100,16/06/2020
31,20200617A022,2622035,100,AUN,Metal,100,17/06/2020
31,20200618A021,2622035,100,AUN,Metal,100,18/06/2020
32,20200601A010,2622036,100,AUN,Metal,100,01/06/2020
32,20200602A014,2622036,100,AUN,Metal,100,02/06/2020
32,20200604A025,2622036,200,AUN,Metal,200,04/06/2020
32,20200605A015,2622036,100,AUN,Metal,100,05/06/2020
32,20200608A027,2622036,100,AUN,Metal,100,08/06/2020
32,20200609A029,2622036,100,AUN,Metal,100,09/06/2020
32,20200610A025,2622036,100,AUN,Metal,100,10/06/2020
32,20200611A025,2622036,100,AUN,Metal,100,11/06/2020
32,20200615A026,2622036,100,AUN,Metal,100,15/06/2020
32,20200616A020,2622036,100,AUN,Metal,100,16/06/2020
32,20200617A023,2622036,100,AUN,Metal,100,17/06/2020
32,20200618A022,2622036,100,AUN,Metal,100,18/06/2020
33,20200602A015,2626650,100,AUN,Metal,100,02/06/2020
33,20200604A035,2626650,100,AUN,Metal,100,04/06/2020
33,20200608A028,2626650,100,AUN,Metal,100,08/06/2020
33,20200609A038,2626650,100,AUN,Metal,100,09/06/2020
33,20200610A034,2626650,100,AUN,Metal,100,10/06/2020
33,20200611A026,2626650,100,AUN,Metal,100,11/06/2020
33,20200612A016,2626650,100,AUN,Metal,100,12/06/2020
33,20200615A027,2626650,100,AUN,Metal,100,15/06/2020
33,20200616A021,2626650,100,AUN,Metal,100,16/06/2020
37,20200602A016,2554130,100,AUN,Metal,100,02/06/2020
40,20200602A017,2626467,100,AUN,Metal,100,02/06/2020
40,20200604A027,2626467,100,AUN,Metal,100,04/06/2020
40,20200608A029,2626467,100,AUN,Metal,100,08/06/2020
40,20200609A031,2626467,100,AUN,Metal,100,09/06/2020
40,20200610A027,2626467,100,AUN,Metal,100,10/06/2020
40,20200611A027,2626467,100,AUN,Metal,100,11/06/2020
40,20200612A017,2626467,100,AUN,Metal,100,12/06/2020
40,20200615A028,2626467,100,AUN,Metal,100,15/06/2020
40,20200616A022,2626467,100,AUN,Metal,100,16/06/2020
41,20200602A018,2626523,100,AUN,Metal,100,02/06/2020
41,20200604A028,2626523,100,AUN,Metal,100,04/06/2020
41,20200608A030,2626523,100,AUN,Metal,100,08/06/2020
41,20200609A032,2626523,100,AUN,Metal,100,09/06/2020
41,20200610A028,2626523,100,AUN,Metal,100,10/06/2020
41,20200611A028,2626523,100,AUN,Metal,100,11/06/2020
41,20200612A018,2626523,100,AUN,Metal,100,12/06/2020
41,20200615A029,2626523,100,AUN,Metal,100,15/06/2020
41,20200616A023,2626523,100,AUN,Metal,100,16/06/2020
42,20200602A019,2526287,100,AUN,Metal,100,02/06/2020
42,20200604A029,2526287,100,AUN,Metal,100,04/06/2020
42,20200608A031,2526287,100,AUN,Metal,100,08/06/2020
42,20200609A033,2526287,100,AUN,Metal,100,09/06/2020
42,20200610A029,2526287,100,AUN,Metal,100,10/06/2020
42,20200611A029,2526287,50,AUN,Metal,50,11/06/2020
42,20200612A019,2526287,50,AUN,Metal,50,12/06/2020
42,20200615A030,2526287,100,AUN,Metal,100,15/06/2020
42,20200616A024,2526287,100,AUN,Metal,100,16/06/2020
42,20200617A024,2526287,100,AUN,Metal,100,17/06/2020
43,20200602A020,2526503,100,AUN,Metal,100,02/06/2020
43,20200604A030,2526503,50,AUN,Metal,50,04/06/2020
43,20200608A032,2526503,100,AUN,Metal,100,08/06/2020
43,20200609A034,2526503,100,AUN,Metal,100,09/06/2020
43,20200610A030,2526503,100,AUN,Metal,100,10/06/2020
43,20200611A030,2526503,100,AUN,Metal,100,11/06/2020
43,20200612A020,2526503,100,AUN,Metal,100,12/06/2020
43,20200615A031,2526503,100,AUN,Metal,100,15/06/2020
43,20200616A025,2526503,100,AUN,Metal,100,16/06/2020
44,20200602A021,2526225,100,AUN,Metal,100,02/06/2020
44,20200604A031,2526225,100,AUN,Metal,100,04/06/2020
44,20200608A033,2526225,100,AUN,Metal,100,08/06/2020
44,20200609A035,2526225,100,AUN,Metal,100,09/06/2020
44,20200610A031,2526225,100,AUN,Metal,100,10/06/2020
44,20200611A031,2526225,100,AUN,Metal,100,11/06/2020
44,20200612A021,2526225,100,AUN,Metal,100,12/06/2020
44,20200615A032,2526225,100,AUN,Metal,100,15/06/2020
44,20200616A026,2526225,100,AUN,Metal,100,16/06/2020
45,20200604A032,2888617,200,AUN,Metal,200,04/06/2020
45,20200608A034,2888617,200,AUN,Metal,200,08/06/2020
45,20200611A032,2888617,200,AUN,Metal,200,11/06/2020
45,20200615A033,2888617,200,AUN,Metal,200,15/06/2020
45,20200616A027,2888617,200,AUN,Metal,200,16/06/2020
46,20200602A022,2526378,100,AUN,Metal,100,02/06/2020
46,20200604A033,2526378,50,AUN,Metal,50,04/06/2020
46,20200608A035,2526378,100,AUN,Metal,100,08/06/2020
46,20200609A036,2526378,100,AUN,Metal,100,09/06/2020
46,20200610A032,2526378,100,AUN,Metal,100,10/06/2020
46,20200611A033,2526378,100,AUN,Metal,100,11/06/2020
46,20200612A022,2526378,100,AUN,Metal,100,12/06/2020
46,20200615A034,2526378,100,AUN,Metal,100,15/06/2020
46,20200616A028,2526378,100,AUN,Metal,100,16/06/2020
47,20200602A023,2526402,100,AUN,Metal,100,02/06/2020
47,20200604A034,2526402,50,AUN,Metal,50,04/06/2020
47,20200608A036,2526402,100,AUN,Metal,100,08/06/2020
47,20200609A037,2526402,100,AUN,Metal,100,09/06/2020
47,20200610A033,2526402,100,AUN,Metal,100,10/06/2020
47,20200611A034,2526402,100,AUN,Metal,100,11/06/2020
47,20200612A023,2526402,100,AUN,Metal,100,12/06/2020
47,20200615A035,2526402,100,AUN,Metal,100,15/06/2020
47,20200616A029,2526402,100,AUN,Metal,100,16/06/2020
48,20200602A015,2626650,100,AUN,Metal,100,02/06/2020
48,20200604A035,2626650,100,AUN,Metal,100,04/06/2020
48,20200608A028,2626650,100,AUN,Metal,100,08/06/2020
48,20200609A038,2626650,100,AUN,Metal,100,09/06/2020
48,20200610A034,2626650,100,AUN,Metal,100,10/06/2020
48,20200611A026,2626650,100,AUN,Metal,100,11/06/2020
48,20200612A016,2626650,100,AUN,Metal,100,12/06/2020
48,20200615A027,2626650,100,AUN,Metal,100,15/06/2020
48,20200616A021,2626650,100,AUN,Metal,100,16/06/2020
49,20200604A036,2888990,200,AUN,Metal,200,04/06/2020
49,20200609A039,2888990,200,AUN,Metal,200,09/06/2020
49,20200611A036,2888990,200,AUN,Metal,200,11/06/2020
49,20200615A037,2888990,200,AUN,Metal,200,15/06/2020
50,20200604A037,2924787,300,AUN,Metal,300,04/06/2020
50,20200608A038,2924787,300,AUN,Metal,300,08/06/2020
50,20200610A035,2924787,300,AUN,Metal,300,10/06/2020
50,20200611A037,2924787,300,AUN,Metal,300,11/06/2020
50,20200612A025,2924787,300,AUN,Metal,300,12/06/2020
50,20200616A031,2924787,300,AUN,Metal,300,16/06/2020
50,20200618A023,2924787,300,AUN,Metal,300,18/06/2020
51,20200604A038,2626632,200,AUN,Metal,200,04/06/2020
51,20200610A036,2626632,200,AUN,Metal,200,10/06/2020
51,20200612A026,2626632,100,AUN,Metal,100,12/06/2020
51,20200617A025,2626632,100,AUN,Metal,100,17/06/2020
51,20200618A024,2626632,100,AUN,Metal,100,18/06/2020
53,20200604A039,2521967,100,AUN,Metal,100,04/06/2020
53,20200608A039,2521967,100,AUN,Metal,100,08/06/2020
53,20200610A037,2521967,100,AUN,Metal,100,10/06/2020
53,20200611A038,2521967,100,AUN,Metal,100,11/06/2020
53,20200612A027,2521967,100,AUN,Metal,100,12/06/2020
53,20200615A038,2521967,100,AUN,Metal,100,15/06/2020
53,20200617A026,2521967,100,AUN,Metal,100,17/06/2020
54,20200602A025,2697289,400,AUN,Metal,400,02/06/2020
54,20200604A040,2697289,400,AUN,Metal,400,04/06/2020
54,20200605A016,2697289,200,AUN,Metal,200,05/06/2020
54,20200609A040,2697289,400,AUN,Metal,400,09/06/2020
54,20200610A038,2697289,200,AUN,Metal,200,10/06/2020
54,20200611A039,2697289,200,AUN,Metal,200,11/06/2020
54,20200612A028,2697289,400,AUN,Metal,400,12/06/2020
54,20200615A039,2697289,100,AUN,Metal,100,15/06/2020
56,20200602A026,2689984,200,AUN,Metal,200,02/06/2020
56,20200604A041,2689984,200,AUN,Metal,200,04/06/2020
56,20200605A017,2689984,200,AUN,Metal,200,05/06/2020
56,20200608A040,2689984,200,AUN,Metal,200,08/06/2020
56,20200610A039,2689984,200,AUN,Metal,200,10/06/2020
56,20200611A040,2689984,200,AUN,Metal,200,11/06/2020
56,20200615A040,2689984,200,AUN,Metal,200,15/06/2020
57,20200602A027,2783891,600,AUN,Metal,600,02/06/2020
57,20200604A042,2783891,400,AUN,Metal,400,04/06/2020
57,20200605A018,2783891,200,AUN,Metal,200,05/06/2020
57,20200608A041,2783891,400,AUN,Metal,400,08/06/2020
57,20200609A041,2783891,400,AUN,Metal,400,09/06/2020
57,20200610A040,2783891,400,AUN,Metal,400,10/06/2020
57,20200611A041,2783891,400,AUN,Metal,400,11/06/2020
57,20200612A029,2783891,400,AUN,Metal,400,12/06/2020
57,20200615A041,2783891,200,AUN,Metal,200,15/06/2020
57,20200616A032,2783891,200,AUN,Metal,200,16/06/2020
57,20200617A027,2783891,200,AUN,Metal,200,17/06/2020
58,20200604A043,2768859,400,AUN,Metal,400,04/06/2020
58,20200605A019,2768859,400,AUN,Metal,400,05/06/2020
58,20200608A042,2768859,200,AUN,Metal,200,08/06/2020
58,20200609A042,2768859,200,AUN,Metal,200,09/06/2020
58,20200610A041,2768859,200,AUN,Metal,200,10/06/2020
58,20200611A042,2768859,200,AUN,Metal,200,11/06/2020
58,20200612A030,2768859,200,AUN,Metal,200,12/06/2020
58,20200615A042,2768859,400,AUN,Metal,400,15/06/2020
58,20200616A033,2768859,400,AUN,Metal,400,16/06/2020
58,20200617A028,2768859,400,AUN,Metal,400,17/06/2020
58,20200618A025,2768859,400,AUN,Metal,400,18/06/2020
58,20200619A019,2768859,400,AUN,Metal,400,19/06/2020
59,20200604A044,2545170,200,AUN,Metal,200,04/06/2020
59,20200608A043,2545170,400,AUN,Metal,400,08/06/2020
59,20200609A043,2545170,200,AUN,Metal,200,09/06/2020
59,20200610A042,2545170,200,AUN,Metal,200,10/06/2020
59,20200611A043,2545170,200,AUN,Metal,200,11/06/2020
59,20200612A031,2545170,200,AUN,Metal,200,12/06/2020
59,20200616A034,2545170,200,AUN,Metal,200,16/06/2020
