Item No,Order ID,Part Number,Part Description,Supplier Name,Plant,Order Amount,Date
408,20200609A001,1848298-A06,150,SPV,JIT-Rayong,150,09/06/2020
408,20200615A001,1848298-A06,30,SPV,JIT-Rayong,30,15/06/2020
409,20200604A001,1848298-ZHE,420,SPV,JIT-Rayong,420,04/06/2020
409,20200605A001,1848298-ZHE,390,SPV,JIT-Rayong,390,05/06/2020
409,20200606A001,1848298-ZHE,180,SPV,JIT-Rayong,180,06/06/2020
409,20200608A001,1848298-ZHE,390,SPV,JIT-Rayong,390,08/06/2020
409,20200609A001,1848298-ZHE,150,SPV,JIT-Rayong,150,09/06/2020
409,20200610A001,1848298-ZHE,180,SPV,JIT-Rayong,180,10/06/2020
409,20200615A001,1848298-ZHE,390,SPV,JIT-Rayong,390,15/06/2020
409,20200616A001,1848298-ZHE,390,SPV,JIT-Rayong,390,16/06/2020
409,20200617A001,1848298-ZHE,180,SPV,JIT-Rayong,180,17/06/2020
409,20200618A001,1848298-ZHE,180,SPV,JIT-Rayong,180,18/06/2020
411,20200608A001,1978519,40,SPV,JIT-Rayong,40,08/06/2020
412,20200604A001,1978519-ZHE,80,SPV,JIT-Rayong,80,04/06/2020
412,20200605A001,1978519-ZHE,80,SPV,JIT-Rayong,80,05/06/2020
412,20200608A001,1978519-ZHE,120,SPV,JIT-Rayong,120,08/06/2020
412,20200609A001,1978519-ZHE,80,SPV,JIT-Rayong,80,09/06/2020
413,20200602A001,1848297-A06,210,SPV,JIT-Rayong,210,02/06/2020
413,20200604A001,1848297-A06,180,SPV,JIT-Rayong,180,04/06/2020
413,20200605A001,1848297-A06,180,SPV,JIT-Rayong,180,05/06/2020
413,20200608A001,1848297-A06,180,SPV,JIT-Rayong,180,08/06/2020
413,20200609A001,1848297-A06,150,SPV,JIT-Rayong,150,09/06/2020
413,20200615A001,1848297-A06,30,SPV,JIT-Rayong,30,15/06/2020
414,20200604A001,1848297-ZHE,300,SPV,JIT-Rayong,300,04/06/2020
414,20200605A001,1848297-ZHE,300,SPV,JIT-Rayong,300,05/06/2020
414,20200606A001,1848297-ZHE,150,SPV,JIT-Rayong,150,06/06/2020
414,20200608A001,1848297-ZHE,300,SPV,JIT-Rayong,300,08/06/2020
414,20200609A001,1848297-ZHE,150,SPV,JIT-Rayong,150,09/06/2020
414,20200610A001,1848297-ZHE,120,SPV,JIT-Rayong,120,10/06/2020
414,20200615A001,1848297-ZHE,390,SPV,JIT-Rayong,390,15/06/2020
414,20200616A001,1848297-ZHE,390,SPV,JIT-Rayong,390,16/06/2020
414,20200617A001,1848297-ZHE,150,SPV,JIT-Rayong,150,17/06/2020
414,20200618A001,1848297-ZHE,150,SPV,JIT-Rayong,150,18/06/2020
416,20200608A001,1978518,40,SPV,JIT-Rayong,40,08/06/2020
417,20200604A001,1978518-ZHE,80,SPV,JIT-Rayong,80,04/06/2020
417,20200605A001,1978518-ZHE,80,SPV,JIT-Rayong,80,05/06/2020
417,20200608A001,1978518-ZHE,120,SPV,JIT-Rayong,120,08/06/2020
417,20200609A001,1978518-ZHE,80,SPV,JIT-Rayong,80,09/06/2020
418,20200602A001,1797528-A06,50,SPV,JIT-Rayong,50,02/06/2020
418,20200604A001,1797528-A06,210,SPV,JIT-Rayong,210,04/06/2020
418,20200605A001,1797528-A06,210,SPV,JIT-Rayong,210,05/06/2020
418,20200608A001,1797528-A06,200,SPV,JIT-Rayong,200,08/06/2020
418,20200609A001,1797528-A06,150,SPV,JIT-Rayong,150,09/06/2020
418,20200615A001,1797528-A06,20,SPV,JIT-Rayong,20,15/06/2020
418,20200616A001,1797528-A06,20,SPV,JIT-Rayong,20,16/06/2020
420,20200601A001,1797528-ZHE,150,SPV,JIT-Rayong,150,01/06/2020
420,20200602A001,1797528-ZHE,150,SPV,JIT-Rayong,150,02/06/2020
420,20200604A001,1797528-ZHE,540,SPV,JIT-Rayong,540,04/06/2020
420,20200605A001,1797528-ZHE,540,SPV,JIT-Rayong,540,05/06/2020
420,20200606A001,1797528-ZHE,200,SPV,JIT-Rayong,200,06/06/2020
420,20200608A001,1797528-ZHE,550,SPV,JIT-Rayong,550,08/06/2020
420,20200609A001,1797528-ZHE,300,SPV,JIT-Rayong,300,09/06/2020
420,20200610A001,1797528-ZHE,220,SPV,JIT-Rayong,220,10/06/2020
420,20200615A001,1797528-ZHE,500,SPV,JIT-Rayong,500,15/06/2020
420,20200616A001,1797528-ZHE,500,SPV,JIT-Rayong,500,16/06/2020
420,20200617A001,1797528-ZHE,200,SPV,JIT-Rayong,200,17/06/2020
420,20200618A001,1797528-ZHE,200,SPV,JIT-Rayong,200,18/06/2020
421,20200604A001,1797527-A06,210,SPV,JIT-Rayong,210,04/06/2020
421,20200605A001,1797527-A06,210,SPV,JIT-Rayong,210,05/06/2020
421,20200608A001,1797527-A06,200,SPV,JIT-Rayong,200,08/06/2020
421,20200609A001,1797527-A06,150,SPV,JIT-Rayong,150,09/06/2020
421,20200615A001,1797527-A06,20,SPV,JIT-Rayong,20,15/06/2020
421,20200616A001,1797527-A06,20,SPV,JIT-Rayong,20,16/06/2020
423,20200601A001,1797527-ZHE,150,SPV,JIT-Rayong,150,01/06/2020
423,20200602A001,1797527-ZHE,150,SPV,JIT-Rayong,150,02/06/2020
423,20200604A001,1797527-ZHE,540,SPV,JIT-Rayong,540,04/06/2020
423,20200605A001,1797527-ZHE,540,SPV,JIT-Rayong,540,05/06/2020
423,20200606A001,1797527-ZHE,200,SPV,JIT-Rayong,200,06/06/2020
423,20200608A001,1797527-ZHE,550,SPV,JIT-Rayong,550,08/06/2020
423,20200609A001,1797527-ZHE,300,SPV,JIT-Rayong,300,09/06/2020
423,20200610A001,1797527-ZHE,220,SPV,JIT-Rayong,220,10/06/2020
423,20200615A001,1797527-ZHE,580,SPV,JIT-Rayong,580,15/06/2020
423,20200616A001,1797527-ZHE,500,SPV,JIT-Rayong,500,16/06/2020
423,20200617A001,1797527-ZHE,200,SPV,JIT-Rayong,200,17/06/2020
423,20200618A001,1797527-ZHE,200,SPV,JIT-Rayong,200,18/06/2020
424,20200601A001,2238469-ZHE,80,SPV,JIT-Rayong,80,01/06/2020
424,20200602A001,2238469-ZHE,80,SPV,JIT-Rayong,80,02/06/2020
424,20200604A001,2238469-ZHE,320,SPV,JIT-Rayong,320,04/06/2020
424,20200605A001,2238469-ZHE,320,SPV,JIT-Rayong,320,05/06/2020
424,20200606A001,2238469-ZHE,180,SPV,JIT-Rayong,180,06/06/2020
424,20200608A001,2238469-ZHE,320,SPV,JIT-Rayong,320,08/06/2020
424,20200609A001,2238469-ZHE,240,SPV,JIT-Rayong,240,09/06/2020
424,20200610A001,2238469-ZHE,160,SPV,JIT-Rayong,160,10/06/2020
424,20200615A001,2238469-ZHE,640,SPV,JIT-Rayong,640,15/06/2020
424,20200616A001,2238469-ZHE,480,SPV,JIT-Rayong,480,16/06/2020
424,20200617A001,2238469-ZHE,160,SPV,JIT-Rayong,160,17/06/2020
424,20200618A001,2238469-ZHE,160,SPV,JIT-Rayong,160,18/06/2020
426,20200601A001,2238464-ZHE,80,SPV,JIT-Rayong,80,01/06/2020
426,20200602A001,2238464-ZHE,80,SPV,JIT-Rayong,80,02/06/2020
426,20200604A001,2238464-ZHE,320,SPV,JIT-Rayong,320,04/06/2020
426,20200605A001,2238464-ZHE,320,SPV,JIT-Rayong,320,05/06/2020
426,20200606A001,2238464-ZHE,180,SPV,JIT-Rayong,180,06/06/2020
426,20200608A001,2238464-ZHE,320,SPV,JIT-Rayong,320,08/06/2020
426,20200609A001,2238464-ZHE,240,SPV,JIT-Rayong,240,09/06/2020
426,20200610A001,2238464-ZHE,160,SPV,JIT-Rayong,160,10/06/2020
426,20200615A001,2238464-ZHE,640,SPV,JIT-Rayong,640,15/06/2020
426,20200616A001,2238464-ZHE,480,SPV,JIT-Rayong,480,16/06/2020
426,20200617A001,2238464-ZHE,160,SPV,JIT-Rayong,160,17/06/2020
426,20200618A001,2238464-ZHE,160,SPV,JIT-Rayong,160,18/06/2020
428,20200602A001,2358664-YYW,960,SPV,JIT-Rayong,960,02/06/2020
428,20200604A001,2358664-YYW,1280,SPV,JIT-Rayong,1280,04/06/2020
428,20200605A001,2358664-YYW,1280,SPV,JIT-Rayong,1280,05/06/2020
428,20200606A001,2358664-YYW,320,SPV,JIT-Rayong,320,06/06/2020
428,20200608A001,2358664-YYW,1280,SPV,JIT-Rayong,1280,08/06/2020
428,20200609A001,2358664-YYW,960,SPV,JIT-Rayong,960,09/06/2020
428,20200610A001,2358664-YYW,320,SPV,JIT-Rayong,320,10/06/2020
428,20200615A001,2358664-YYW,1920,SPV,JIT-Rayong,1920,15/06/2020
428,20200616A001,2358664-YYW,960,SPV,JIT-Rayong,960,16/06/2020
428,20200617A001,2358664-YYW,320,SPV,JIT-Rayong,320,17/06/2020
428,20200618A001,2358664-YYW,320,SPV,JIT-Rayong,320,18/06/2020
429,20200602A001,2358665-YYW,960,SPV,JIT-Rayong,960,02/06/2020
429,20200604A001,2358665-YYW,1280,SPV,JIT-Rayong,1280,04/06/2020
429,20200605A001,2358665-YYW,1280,SPV,JIT-Rayong,1280,05/06/2020
429,20200606A001,2358665-YYW,320,SPV,JIT-Rayong,320,06/06/2020
429,20200608A001,2358665-YYW,1280,SPV,JIT-Rayong,1280,08/06/2020
429,20200609A001,2358665-YYW,960,SPV,JIT-Rayong,960,09/06/2020
429,20200610A001,2358665-YYW,320,SPV,JIT-Rayong,320,10/06/2020
429,20200615A001,2358665-YYW,1920,SPV,JIT-Rayong,1920,15/06/2020
429,20200616A001,2358665-YYW,960,SPV,JIT-Rayong,960,16/06/2020
429,20200617A001,2358665-YYW,320,SPV,JIT-Rayong,320,17/06/2020
429,20200618A001,2358665-YYW,320,SPV,JIT-Rayong,320,18/06/2020
430,20200612A001,3409489,200,XCL,Metal,200,12/06/2020
431,20200601A001,1799802,2000,XCL,Metal,2000,01/06/2020
431,20200602A001,1799802,1600,XCL,Metal,1600,02/06/2020
431,20200604A001,1799802,1200,XCL,Metal,1200,04/06/2020
431,20200605A001,1799802,1200,XCL,Metal,1200,05/06/2020
431,20200608A001,1799802,2000,XCL,Metal,2000,08/06/2020
431,20200609A001,1799802,2000,XCL,Metal,2000,09/06/2020
431,20200610A001,1799802,1600,XCL,Metal,1600,10/06/2020
431,20200615A001,1799802,1200,XCL,Metal,1200,15/06/2020
431,20200616A001,1799802,800,XCL,Metal,800,16/06/2020
431,20200617A001,1799802,800,XCL,Metal,800,17/06/2020
431,20200618A001,1799802,800,XCL,Metal,800,18/06/2020
431,20200619A001,1799802,400,XCL,Metal,400,19/06/2020
432,20200602A001,1799809,1000,XCL,Metal,1000,02/06/2020
432,20200604A001,1799809,1000,XCL,Metal,1000,04/06/2020
432,20200608A001,1799809,1000,XCL,Metal,1000,08/06/2020
432,20200615A001,1799809,1000,XCL,Metal,1000,15/06/2020
433,20200601A001,1799812,600,XCL,Metal,600,01/06/2020
433,20200602A001,1799812,500,XCL,Metal,500,02/06/2020
433,20200604A001,1799812,500,XCL,Metal,500,04/06/2020
433,20200605A001,1799812,400,XCL,Metal,400,05/06/2020
433,20200608A001,1799812,500,XCL,Metal,500,08/06/2020
433,20200609A001,1799812,500,XCL,Metal,500,09/06/2020
433,20200610A001,1799812,300,XCL,Metal,300,10/06/2020
433,20200612A001,1799812,200,XCL,Metal,200,12/06/2020
433,20200615A001,1799812,300,XCL,Metal,300,15/06/2020
433,20200616A001,1799812,200,XCL,Metal,200,16/06/2020
433,20200617A001,1799812,200,XCL,Metal,200,17/06/2020
433,20200618A001,1799812,200,XCL,Metal,200,18/06/2020
434,20200601A001,1950483,560,XCL,Metal,560,01/06/2020
434,20200602A001,1950483,560,XCL,Metal,560,02/06/2020
434,20200604A001,1950483,320,XCL,Metal,320,04/06/2020
434,20200605A001,1950483,320,XCL,Metal,320,05/06/2020
434,20200608A001,1950483,560,XCL,Metal,560,08/06/2020
434,20200609A001,1950483,320,XCL,Metal,320,09/06/2020
434,20200610A001,1950483,160,XCL,Metal,160,10/06/2020
434,20200612A001,1950483,240,XCL,Metal,240,12/06/2020
434,20200615A001,1950483,320,XCL,Metal,320,15/06/2020
434,20200616A001,1950483,280,XCL,Metal,280,16/06/2020
434,20200617A001,1950483,280,XCL,Metal,280,17/06/2020
434,20200618A001,1950483,280,XCL,Metal,280,18/06/2020
435,20200601A001,1950492,560,XCL,Metal,560,01/06/2020
435,20200602A001,1950492,450,XCL,Metal,450,02/06/2020
435,20200604A001,1950492,320,XCL,Metal,320,04/06/2020
435,20200605A001,1950492,320,XCL,Metal,320,05/06/2020
435,20200608A001,1950492,560,XCL,Metal,560,08/06/2020
435,20200609A001,1950492,320,XCL,Metal,320,09/06/2020
435,20200610A001,1950492,160,XCL,Metal,160,10/06/2020
435,20200612A001,1950492,240,XCL,Metal,240,12/06/2020
435,20200615A001,1950492,320,XCL,Metal,320,15/06/2020
435,20200616A001,1950492,280,XCL,Metal,280,16/06/2020
435,20200617A001,1950492,280,XCL,Metal,280,17/06/2020
435,20200618A001,1950492,280,XCL,Metal,280,18/06/2020
436,20200601A001,1956472,1600,XCL,Metal,1600,01/06/2020
436,20200602A001,1956472,800,XCL,Metal,800,02/06/2020
436,20200604A001,1956472,800,XCL,Metal,800,04/06/2020
436,20200605A001,1956472,800,XCL,Metal,800,05/06/2020
436,20200608A001,1956472,1600,XCL,Metal,1600,08/06/2020
436,20200609A001,1956472,800,XCL,Metal,800,09/06/2020
436,20200610A001,1956472,800,XCL,Metal,800,10/06/2020
436,20200615A001,1956472,800,XCL,Metal,800,15/06/2020
436,20200616A001,1956472,800,XCL,Metal,800,16/06/2020
436,20200618A001,1956472,800,XCL,Metal,800,18/06/2020
438,20200601A001,2004583,1200,XCL,Metal,1200,01/06/2020
438,20200602A001,2004583,600,XCL,Metal,600,02/06/2020
438,20200604A001,2004583,900,XCL,Metal,900,04/06/2020
438,20200605A001,2004583,900,XCL,Metal,900,05/06/2020
438,20200608A001,2004583,900,XCL,Metal,900,08/06/2020
438,20200609A001,2004583,900,XCL,Metal,900,09/06/2020
438,20200610A001,2004583,300,XCL,Metal,300,10/06/2020
438,20200612A001,2004583,300,XCL,Metal,300,12/06/2020
438,20200615A001,2004583,900,XCL,Metal,900,15/06/2020
438,20200616A001,2004583,600,XCL,Metal,600,16/06/2020
438,20200617A001,2004583,600,XCL,Metal,600,17/06/2020
438,20200618A001,2004583,300,XCL,Metal,300,18/06/2020
439,20200601A001,1799692,2700,XCL,Metal,2700,01/06/2020
439,20200602A001,1799692,2700,XCL,Metal,2700,02/06/2020
439,20200604A001,1799692,1890,XCL,Metal,1890,04/06/2020
439,20200605A001,1799692,1890,XCL,Metal,1890,05/06/2020
439,20200608A001,1799692,2160,XCL,Metal,2160,08/06/2020
439,20200609A001,1799692,1890,XCL,Metal,1890,09/06/2020
439,20200610A001,1799692,1350,XCL,Metal,1350,10/06/2020
439,20200612A001,1799692,810,XCL,Metal,810,12/06/2020
439,20200615A001,1799692,2700,XCL,Metal,2700,15/06/2020
439,20200616A001,1799692,1350,XCL,Metal,1350,16/06/2020
439,20200617A001,1799692,1350,XCL,Metal,1350,17/06/2020
439,20200618A001,1799692,1350,XCL,Metal,1350,18/06/2020
439,20200619A001,1799692,1080,XCL,Metal,1080,19/06/2020
440,20200601A001,1799693,500,XCL,Metal,500,01/06/2020
440,20200602A001,1799693,500,XCL,Metal,500,02/06/2020
440,20200604A001,1799693,400,XCL,Metal,400,04/06/2020
440,20200605A001,1799693,400,XCL,Metal,400,05/06/2020
440,20200608A001,1799693,400,XCL,Metal,400,08/06/2020
440,20200609A001,1799693,350,XCL,Metal,350,09/06/2020
440,20200610A001,1799693,100,XCL,Metal,100,10/06/2020
440,20200612A001,1799693,250,XCL,Metal,250,12/06/2020
440,20200615A001,1799693,400,XCL,Metal,400,15/06/2020
440,20200616A001,1799693,250,XCL,Metal,250,16/06/2020
440,20200617A001,1799693,250,XCL,Metal,250,17/06/2020
440,20200618A001,1799693,200,XCL,Metal,200,18/06/2020
440,20200619A001,1799693,150,XCL,Metal,150,19/06/2020
441,20200601A001,1799705,260,XCL,Metal,260,01/06/2020
441,20200602A001,1799705,390,XCL,Metal,390,02/06/2020
441,20200604A001,1799705,260,XCL,Metal,260,04/06/2020
441,20200605A001,1799705,260,XCL,Metal,260,05/06/2020
441,20200608A001,1799705,390,XCL,Metal,390,08/06/2020
441,20200609A001,1799705,260,XCL,Metal,260,09/06/2020
441,20200610A001,1799705,130,XCL,Metal,130,10/06/2020
441,20200612A001,1799705,260,XCL,Metal,260,12/06/2020
441,20200615A001,1799705,390,XCL,Metal,390,15/06/2020
441,20200616A001,1799705,260,XCL,Metal,260,16/06/2020
441,20200617A001,1799705,260,XCL,Metal,260,17/06/2020
441,20200618A001,1799705,130,XCL,Metal,130,18/06/2020
441,20200619A001,1799705,260,XCL,Metal,260,19/06/2020
442,20200601A001,1799706,260,XCL,Metal,260,01/06/2020
442,20200602A001,1799706,390,XCL,Metal,390,02/06/2020
442,20200604A001,1799706,260,XCL,Metal,260,04/06/2020
442,20200605A001,1799706,260,XCL,Metal,260,05/06/2020
442,20200608A001,1799706,390,XCL,Metal,390,08/06/2020
442,20200609A001,1799706,260,XCL,Metal,260,09/06/2020
442,20200610A001,1799706,130,XCL,Metal,130,10/06/2020
442,20200612A001,1799706,260,XCL,Metal,260,12/06/2020
442,20200615A001,1799706,390,XCL,Metal,390,15/06/2020
442,20200616A001,1799706,260,XCL,Metal,260,16/06/2020
442,20200617A001,1799706,260,XCL,Metal,260,17/06/2020
442,20200618A001,1799706,130,XCL,Metal,130,18/06/2020
442,20200619A001,1799706,260,XCL,Metal,260,19/06/2020
443,20200601A001,1863656,1080,XCL,Metal,1080,01/06/2020
443,20200602A001,1863656,1080,XCL,Metal,1080,02/06/2020
443,20200604A001,1863656,810,XCL,Metal,810,04/06/2020
443,20200605A001,1863656,810,XCL,Metal,810,05/06/2020
443,20200608A001,1863656,810,XCL,Metal,810,08/06/2020
443,20200609A001,1863656,810,XCL,Metal,810,09/06/2020
443,20200610A001,1863656,270,XCL,Metal,270,10/06/2020
443,20200612A001,1863656,405,XCL,Metal,405,12/06/2020
443,20200615A001,1863656,675,XCL,Metal,675,15/06/2020
443,20200616A001,1863656,405,XCL,Metal,405,16/06/2020
443,20200617A001,1863656,405,XCL,Metal,405,17/06/2020
443,20200618A001,1863656,405,XCL,Metal,405,18/06/2020
443,20200619A001,1863656,675,XCL,Metal,675,19/06/2020
444,20200601A001,1950279,400,XCL,Metal,400,01/06/2020
444,20200602A001,1950279,400,XCL,Metal,400,02/06/2020
444,20200604A001,1950279,400,XCL,Metal,400,04/06/2020
444,20200605A001,1950279,400,XCL,Metal,400,05/06/2020
444,20200608A001,1950279,500,XCL,Metal,500,08/06/2020
444,20200609A001,1950279,500,XCL,Metal,500,09/06/2020
444,20200610A001,1950279,200,XCL,Metal,200,10/06/2020
444,20200615A001,1950279,300,XCL,Metal,300,15/06/2020
444,20200616A001,1950279,300,XCL,Metal,300,16/06/2020
444,20200617A001,1950279,200,XCL,Metal,200,17/06/2020
444,20200618A001,1950279,200,XCL,Metal,200,18/06/2020
444,20200619A001,1950279,100,XCL,Metal,100,19/06/2020
445,20200601A001,1950280,400,XCL,Metal,400,01/06/2020
445,20200602A001,1950280,400,XCL,Metal,400,02/06/2020
445,20200604A001,1950280,400,XCL,Metal,400,04/06/2020
445,20200605A001,1950280,400,XCL,Metal,400,05/06/2020
445,20200608A001,1950280,500,XCL,Metal,500,08/06/2020
445,20200609A001,1950280,500,XCL,Metal,500,09/06/2020
445,20200610A001,1950280,200,XCL,Metal,200,10/06/2020
445,20200615A001,1950280,300,XCL,Metal,300,15/06/2020
445,20200616A001,1950280,300,XCL,Metal,300,16/06/2020
445,20200617A001,1950280,200,XCL,Metal,200,17/06/2020
445,20200618A001,1950280,200,XCL,Metal,200,18/06/2020
445,20200619A001,1950280,100,XCL,Metal,100,19/06/2020
446,20200601A001,2254222,480,XCL,Metal,480,01/06/2020
446,20200602A001,2254222,480,XCL,Metal,480,02/06/2020
446,20200604A001,2254222,320,XCL,Metal,320,04/06/2020
446,20200605A001,2254222,320,XCL,Metal,320,05/06/2020
446,20200608A001,2254222,480,XCL,Metal,480,08/06/2020
446,20200609A001,2254222,320,XCL,Metal,320,09/06/2020
446,20200610A001,2254222,160,XCL,Metal,160,10/06/2020
446,20200612A001,2254222,160,XCL,Metal,160,12/06/2020
446,20200615A001,2254222,400,XCL,Metal,400,15/06/2020
446,20200616A001,2254222,240,XCL,Metal,240,16/06/2020
446,20200617A001,2254222,240,XCL,Metal,240,17/06/2020
446,20200618A001,2254222,240,XCL,Metal,240,18/06/2020
446,20200619A001,2254222,160,XCL,Metal,160,19/06/2020
447,20200601A001,1799720,600,XCL,Metal,600,01/06/2020
447,20200602A001,1799720,400,XCL,Metal,400,02/06/2020
447,20200604A001,1799720,200,XCL,Metal,200,04/06/2020
447,20200608A001,1799720,300,XCL,Metal,300,08/06/2020
447,20200609A001,1799720,300,XCL,Metal,300,09/06/2020
447,20200610A001,1799720,450,XCL,Metal,450,10/06/2020
447,20200611A001,1799720,300,XCL,Metal,300,11/06/2020
447,20200615A001,1799720,600,XCL,Metal,600,15/06/2020
447,20200616A001,1799720,400,XCL,Metal,400,16/06/2020
447,20200617A001,1799720,150,XCL,Metal,150,17/06/2020
447,20200618A001,1799720,150,XCL,Metal,150,18/06/2020
447,20200619A001,1799720,150,XCL,Metal,150,19/06/2020
448,20200601A001,1799721,600,XCL,Metal,600,01/06/2020
448,20200602A001,1799721,400,XCL,Metal,400,02/06/2020
448,20200604A001,1799721,200,XCL,Metal,200,04/06/2020
448,20200608A001,1799721,300,XCL,Metal,300,08/06/2020
448,20200609A001,1799721,300,XCL,Metal,300,09/06/2020
448,20200610A001,1799721,450,XCL,Metal,450,10/06/2020
448,20200611A001,1799721,300,XCL,Metal,300,11/06/2020
448,20200615A001,1799721,600,XCL,Metal,600,15/06/2020
448,20200616A001,1799721,400,XCL,Metal,400,16/06/2020
448,20200617A001,1799721,150,XCL,Metal,150,17/06/2020
448,20200618A001,1799721,150,XCL,Metal,150,18/06/2020
448,20200619A001,1799721,150,XCL,Metal,150,19/06/2020
449,20200602A001,2697960,90,XCL,Metal,90,02/06/2020
449,20200604A001,2697960,120,XCL,Metal,120,04/06/2020
449,20200605A001,2697960,150,XCL,Metal,150,05/06/2020
449,20200609A001,2697960,150,XCL,Metal,150,09/06/2020
449,20200610A001,2697960,60,XCL,Metal,60,10/06/2020
449,20200612A001,2697960,90,XCL,Metal,90,12/06/2020
449,20200615A001,2697960,150,XCL,Metal,150,15/06/2020
449,20200616A001,2697960,150,XCL,Metal,150,16/06/2020
449,20200617A001,2697960,90,XCL,Metal,90,17/06/2020
449,20200618A001,2697960,90,XCL,Metal,90,18/06/2020
449,20200619A001,2697960,90,XCL,Metal,90,19/06/2020
450,20200602A001,2697974,100,XCL,Metal,100,02/06/2020
450,20200604A001,2697974,150,XCL,Metal,150,04/06/2020
450,20200605A001,2697974,150,XCL,Metal,150,05/06/2020
450,20200609A001,2697974,150,XCL,Metal,150,09/06/2020
450,20200610A001,2697974,60,XCL,Metal,60,10/06/2020
450,20200612A001,2697974,90,XCL,Metal,90,12/06/2020
450,20200615A001,2697974,150,XCL,Metal,150,15/06/2020
450,20200616A001,2697974,150,XCL,Metal,150,16/06/2020
450,20200617A001,2697974,90,XCL,Metal,90,17/06/2020
450,20200618A001,2697974,90,XCL,Metal,90,18/06/2020
450,20200619A001,2697974,90,XCL,Metal,90,19/06/2020
451,20200602A001,2689991,120,XCL,Metal,120,02/06/2020
451,20200604A001,2689991,120,XCL,Metal,120,04/06/2020
451,20200605A001,2689991,120,XCL,Metal,120,05/06/2020
451,20200608A001,2689991,80,XCL,Metal,80,08/06/2020
451,20200609A001,2689991,160,XCL,Metal,160,09/06/2020
451,20200610A001,2689991,160,XCL,Metal,160,10/06/2020
451,20200611A001,2689991,120,XCL,Metal,120,11/06/2020
451,20200612A001,2689991,120,XCL,Metal,120,12/06/2020
451,20200615A001,2689991,80,XCL,Metal,80,15/06/2020
452,20200602A001,2697975,100,XCL,Metal,100,02/06/2020
452,20200604A001,2697975,150,XCL,Metal,150,04/06/2020
452,20200605A001,2697975,150,XCL,Metal,150,05/06/2020
452,20200609A001,2697975,150,XCL,Metal,150,09/06/2020
452,20200610A001,2697975,60,XCL,Metal,60,10/06/2020
452,20200612A001,2697975,90,XCL,Metal,90,12/06/2020
452,20200615A001,2697975,150,XCL,Metal,150,15/06/2020
452,20200616A001,2697975,150,XCL,Metal,150,16/06/2020
452,20200617A001,2697975,90,XCL,Metal,90,17/06/2020
452,20200618A001,2697975,90,XCL,Metal,90,18/06/2020
452,20200619A001,2697975,90,XCL,Metal,90,19/06/2020
453,20200602A001,2691368,80,XCL,Metal,80,02/06/2020
453,20200604A001,2691368,80,XCL,Metal,80,04/06/2020
453,20200605A001,2691368,80,XCL,Metal,80,05/06/2020
453,20200608A001,2691368,160,XCL,Metal,160,08/06/2020
453,20200609A001,2691368,180,XCL,Metal,180,09/06/2020
453,20200610A001,2691368,80,XCL,Metal,80,10/06/2020
453,20200611A001,2691368,80,XCL,Metal,80,11/06/2020
453,20200612A001,2691368,120,XCL,Metal,120,12/06/2020
453,20200615A001,2691368,80,XCL,Metal,80,15/06/2020
453,20200616A001,2691368,60,XCL,Metal,60,16/06/2020
454,20200601A001,2787118,60,XCL,Metal,60,01/06/2020
454,20200602A001,2787118,90,XCL,Metal,90,02/06/2020
454,20200604A001,2787118,120,XCL,Metal,120,04/06/2020
454,20200605A001,2787118,120,XCL,Metal,120,05/06/2020
454,20200608A001,2787118,150,XCL,Metal,150,08/06/2020
454,20200609A001,2787118,90,XCL,Metal,90,09/06/2020
454,20200610A001,2787118,90,XCL,Metal,90,10/06/2020
454,20200611A001,2787118,150,XCL,Metal,150,11/06/2020
454,20200612A001,2787118,60,XCL,Metal,60,12/06/2020
454,20200618A001,2787118,120,XCL,Metal,120,18/06/2020
454,20200619A001,2787118,69,XCL,Metal,69,19/06/2020
455,20200601A001,2787117,60,XCL,Metal,60,01/06/2020
455,20200602A001,2787117,90,XCL,Metal,90,02/06/2020
455,20200604A001,2787117,120,XCL,Metal,120,04/06/2020
455,20200605A001,2787117,120,XCL,Metal,120,05/06/2020
455,20200608A001,2787117,150,XCL,Metal,150,08/06/2020
455,20200609A001,2787117,90,XCL,Metal,90,09/06/2020
455,20200610A001,2787117,90,XCL,Metal,90,10/06/2020
455,20200611A001,2787117,150,XCL,Metal,150,11/06/2020
455,20200612A001,2787117,60,XCL,Metal,60,12/06/2020
455,20200618A001,2787117,120,XCL,Metal,120,18/06/2020
455,20200619A001,2787117,60,XCL,Metal,60,19/06/2020
456,20200602A001,2691243,80,XCL,Metal,80,02/06/2020
456,20200604A001,2691243,80,XCL,Metal,80,04/06/2020
456,20200605A001,2691243,80,XCL,Metal,80,05/06/2020
456,20200608A001,2691243,180,XCL,Metal,180,08/06/2020
456,20200609A001,2691243,180,XCL,Metal,180,09/06/2020
456,20200610A001,2691243,80,XCL,Metal,80,10/06/2020
456,20200611A001,2691243,80,XCL,Metal,80,11/06/2020
456,20200612A001,2691243,120,XCL,Metal,120,12/06/2020
456,20200615A001,2691243,80,XCL,Metal,80,15/06/2020
456,20200616A001,2691243,60,XCL,Metal,60,16/06/2020
458,20200602A001,2689875,100,XCL,Metal,100,02/06/2020
458,20200604A001,2689875,100,XCL,Metal,100,04/06/2020
458,20200605A001,2689875,100,XCL,Metal,100,05/06/2020
458,20200608A001,2689875,100,XCL,Metal,100,08/06/2020
458,20200609A001,2689875,200,XCL,Metal,200,09/06/2020
